"","start","end","chr_name","targets","CUB_dmel","ns","s"
"14424",15743218,15746042,"X",17.6330269125542,0.185610809605834,45,50
"14434",15737567,15738826,"X",7.7604301829767,0.121256721609011,42,22
"14464",16065552,16069691,"X",9.28436993037288,0.232109248259322,18,22
"14474",16083283,16085659,"X",13.2561925962849,0.294582057695219,19,26
"14484",16271520,16273609,"X",24.7119257005503,0.214886310439568,65,50
"14494",16276418,16277306,"X",5.08089062770952,0.133707648097619,26,12
"14517",16286410,16286920,"X",2.3062879416672,0.1921906618056,8,4
"14534",16303990,16306211,"X",10.3300063214735,0.116067486758129,43,46
"14544",16323468,16325062,"X",7.02702477369903,0.152761408123892,20,26
"14564",16350586,16354783,"X",20.5787308464952,0.144920639764051,45,97
"14574",16361698,16367008,"X",13.3631128555084,0.173546920201408,40,37
"14584",16361698,16371544,"X",16.1744625722941,0.185913362899932,48,39
"14594",16356759,16358823,"X",5.32054267320352,0.113203035600075,25,22
"14604",16329074,16330235,"X",8.50767692814427,0.207504315320592,20,21
"14617",16322051,16322953,"X",7.88001695898721,0.171304716499722,26,20
"14634",16307020,16308275,"X",11.3646477747294,0.231931587239375,32,17
"14644",16293899,16296366,"X",4.74911942628737,0.131919984063538,17,19
"14654",16293899,16296077,"X",4.47871123561638,0.139959726113012,15,17
"14674",16267484,16275566,"X",9.18898158818174,0.0998802346541493,38,54
"14704",16079823,16082186,"X",15.4302463667966,0.217327413616853,41,30
"14717",16070723,16073082,"X",5.80257672442195,0.15682639795735,22,15
"14724",16062013,16062774,"X",7.6753058366259,0.383765291831295,11,9
"14734",16375056,16381264,"X",14.581977694465,0.0560845295940961,145,115
"14744",16375056,16381264,"X",14.6999185700378,0.0565381483462991,145,115
"14754",16387012,16387957,"X",6.93795940587711,0.17789639502249,20,19
"14764",16391761,16399565,"X",19.1438160895409,0.0533253930070778,145,214
"14774",16409078,16414297,"X",23.3506904049555,0.115028031551505,87,116
"14784",16415561,16417100,"X",6.90838947625603,0.153519766139023,11,34
"14794",16415732,16417100,"X",5.94331523097908,0.148582880774477,8,32
"14804",16415424,16417100,"X",8.33707078491132,0.15439019972058,17,37
"14817",16423280,16436730,"X",43.9916130921213,0.139655914578163,197,118
"14824",16441783,16444755,"X",6.51120071897096,0.122852843754169,38,15
"14874",16594001,16594806,"X",6.21121454541022,0.248448581816409,11,14
"14884",16600155,16609095,"X",25.350678417953,0.0938914015479742,182,88
"14894",16611192,16614011,"X",23.8565223518822,0.182110857647956,82,49
"14904",16626166,16636283,"X",47.9793277237469,0.238703123003716,107,94
"14917",16630842,16632144,"X",16.0033654526208,0.381032510776685,26,16
"14934",16596719,16598242,"X",12.7189725033696,0.19873394536515,36,28
"14944",16589343,16593366,"X",15.6771409753415,0.128501155535586,51,71
"14954",16566279,16568030,"X",57.3339502915935,0.415463407910098,96,42
"14964",16557698,16559407,"X",41.8924588357102,0.418924588357102,71,29
"14974",16549245,16553391,"X",4.58385838881066,0.134819364376784,15,19
"14984",16543686,16547434,"X",25.2523851131555,0.247572403070152,65,37
"15004",16463791,16521772,"X",29.3228894528869,0.139632806918509,131,79
"15017",16523305,16525221,"X",11.2690609523187,0.139124209287885,55,26
"15024",16445558,16446879,"X",8.42812121219264,0.26337878788102,21,11
"15034",16439244,16441202,"X",11.6658584456045,0.216034415659343,36,18
"15044",16417833,16420061,"X",7.0073121778865,0.212342793269288,14,19
"15054",16417833,16420061,"X",13.8280377025906,0.172850471282383,41,39
"15064",16399902,16403481,"X",10.4118974394819,0.0634871795090362,79,85
"15074",16389299,16391354,"X",12.7515765601074,0.167783902106676,29,47
"15124",16651927,16653164,"X",14.8713084650998,0.22195982783731,42,25
"15134",16679315,16680059,"X",5.57370202132623,0.16890006125231,17,16
"15144",16704088,16705152,"X",11.1401294218632,0.218433910232611,29,22
"15154",16711506,16714210,"X",16.8728481355109,0.125916777130678,70,64
"15174",16731170,16732381,"X",18.1024777501777,0.258606825002539,38,32
"15184",16735073,16735813,"X",12.9441877553019,0.294186085347771,23,21
"15204",16784075,16784960,"X",8.00332590713678,0.205213484798379,25,14
"15217",16787950,16788692,"X",4.93841995082685,0.274356663934825,12,6
"15234",16800960,16801910,"X",4.54972420016173,0.142178881255054,19,13
"15244",16803760,16805277,"X",12.6727866327106,0.152684176297718,48,35
"15254",16806307,16808382,"X",14.3765244664068,0.15626657028703,43,49
"15264",16812003,16826135,"X",17.9263786935016,0.12804556209644,78,62
"15274",16822633,16826135,"X",14.487610702995,0.114075674826732,72,55
"15294",16884601,16885513,"X",8.30426645293198,0.286354015618344,18,11
"15304",16886967,16888231,"X",8.00530725628958,0.166777234506033,27,21
"15317",16889810,16890634,"X",4.99830460606823,0.217317591568184,8,15
"15324",16928695,16936674,"X",28.282469476815,0.274587082299175,64,39
"15344",16885617,16886437,"X",2.4318075111696,0.16212050074464,7,8
"15354",16882855,16884240,"X",9.47481842679396,0.236870460669849,18,22
"15394",16802040,16803251,"X",6.62040193879566,0.147120043084348,30,15
"15404",16798636,16799535,"X",7.31703538620594,0.17846427771234,24,17
"15417",16798636,16800608,"X",4.90782492524586,0.119703046957216,24,17
"15424",16789680,16791130,"X",5.47118431400976,0.107278123804113,38,13
"15434",16785482,16786750,"X",8.18548317419976,0.170530899462495,28,20
"15454",16727805,16745833,"X",9.94161291321748,0.090378299211068,40,70
"15504",16685154,16694202,"X",27.9150740982674,0.377230731057667,37,37
"15517",16685154,16687163,"X",19.3683830016645,0.358673759290083,22,32
"15524",16680271,16683440,"X",11.2323561550832,0.136979953110771,30,52
"15534",16678442,16678843,"X",6.06203612947521,0.22451985664723,15,12
"15544",16661075,16664455,"X",14.5347197575737,0.0908419984848356,90,70
"15554",16653439,16654867,"X",17.8751427149198,0.212799318034759,48,36
"15564",16639983,16640337,"X",1.83347906089446,0.166679914626769,6,5
"15584",17081584,17083206,"X",7.70593488499145,0.142702497870212,33,21
"15594",17092120,17097725,"X",8.50710583192544,0.149247470735534,21,36
"15604",17102439,17104082,"X",11.4334456776676,0.150440074706152,37,39
"15617",17124903,17135118,"X",11.1669166573465,0.072044623595784,67,88
"15634",17161072,17194391,"X",29.4642122180863,0.112889701985005,144,117
"15664",17208436,17209006,"X",5.13794026213353,0.223388707049284,11,12
"15674",17212328,17213905,"X",12.7212410210299,0.249436098451566,33,18
"15684",17215333,17217094,"X",8.70460580162187,0.207252519086235,19,23
"15717",17209443,17209961,"X",5.36551090079421,0.185017617268766,16,13
"15724",17200788,17202518,"X",6.24162287816161,0.113484052330211,27,28
"15734",17154981,17159214,"X",18.535837732751,0.110332367456851,85,83
"15744",17151763,17154480,"X",11.0632111181183,0.136582853310102,47,34
"15754",17143706,17147199,"X",10.4442374890026,0.316492045121291,20,13
"15764",17104645,17105775,"X",2.93514722134844,0.20965337295346,8,6
"15774",17080426,17087612,"X",24.4934022052413,0.123082423141916,102,97
"15784",17070356,17076965,"X",15.7903120956192,0.105268747304128,84,66
"15794",16957497,16967672,"X",12.0184863059901,0.0682868540113076,103,73
"15804",16948111,16948440,"X",1.80672239354186,0.164247490321987,5,6
"15824",16938756,16939973,"X",13.2597654140158,0.220996090233596,26,34
"15834",17302915,17304834,"X",6.30208041383984,0.196940012932495,17,15
"15884",17449145,17452328,"X",39.4776303406321,0.270394728360494,96,50
"15894",17446538,17448701,"X",14.089849784541,0.167736306958821,42,42
"15904",17422859,17423126,"X",0.827083878316644,0.137847313052774,2,4
"15917",17414384,17422042,"X",20.9518713655468,0.116399285364149,91,89
"15924",17414384,17422042,"X",20.9941655651608,0.116634253139782,91,89
"15934",17286676,17301434,"X",21.3193818261624,0.256860022001957,36,47
"15944",17286676,17295055,"X",21.5119438883165,0.256094570099006,37,47
"15954",17286676,17291328,"X",21.9080605137597,0.25474488969488,36,50
"15964",17283818,17284473,"X",5.80542230000682,0.263882831818492,8,14
"15974",17281814,17282693,"X",8.77369298192507,0.337449730074041,14,12
"15994",17241821,17244911,"X",10.3169184600502,0.103169184600502,57,43
"16004",17596700,17598375,"X",10.7447258593455,0.127913403087447,50,34
"16017",17600906,17605306,"X",10.3441284700758,0.0766231738524133,77,58
"16024",17632422,17633430,"X",5.25727842576852,0.187759943777447,20,8
"16034",17636368,17638921,"X",6.43805937124377,0.0692264448520836,59,34
"16044",17661184,17668934,"X",109.523571121841,0.377667486627037,148,142
"16054",17703651,17705416,"X",6.49967246034546,0.19695977152562,16,17
"16064",17791067,17813925,"X",7.04938905390984,0.117489817565164,32,28
"16074",17831321,17841096,"X",10.6892626051219,0.237539169002709,23,22
"16084",17842259,17843156,"X",11.0065940498747,0.180435968030732,37,24
"16094",17845510,17847653,"X",12.0281278108172,0.231310150208024,30,22
"16107",17850541,17851738,"X",15.3036787683572,0.23544121182088,45,20
"16117",17853032,17856007,"X",48.0380541699361,0.432775262792217,58,53
"16134",17848644,17849955,"X",5.1090127564627,0.1648068631117,19,12
"16144",17848644,17849798,"X",5.49886927332641,0.177382879784723,19,12
"16164",17822330,17825855,"X",34.6483379256105,0.174112250882465,110,89
"16174",17819241,17819615,"X",7.90734375373291,0.255075604959126,21,10
"16184",17707638,17709441,"X",6.34060279735133,0.132095891611486,23,25
"16204",17673158,17695495,"X",31.5454207854782,0.115975811711317,161,111
"16217",17673158,17677110,"X",30.5425522825503,0.140749088859679,126,91
"16224",17669491,17671830,"X",17.0993164968317,0.167640357812075,52,50
"16234",17652894,17656598,"X",26.3625705143699,0.235380093878303,54,58
"16244",17641621,17650228,"X",26.7252085721322,0.160995232362242,88,78
"16274",17628359,17629423,"X",2.32996873663284,0.0862951383938088,11,16
"16284",17623698,17627450,"X",4.76803917761092,0.153807715406804,10,21
"16294",17567248,17569135,"X",5.59200668901113,0.118978865723641,19,28
"16304",17857261,17858261,"X",4.15922562726462,0.23106809040359,7,11
"16317",17861164,17862621,"X",25.7008186746078,0.262253251781712,60,38
"16324",17883808,17885081,"X",9.01450226784604,0.136583367694637,48,18
"16334",17888189,17889340,"X",6.041249674739,0.137301128971341,32,12
"16344",17908578,17910176,"X",8.89724168567699,0.234137939096763,18,20
"16354",17918917,17923708,"X",14.2827717985972,0.0915562294781874,72,84
"16364",18044140,18048627,"X",16.905308741116,0.0982866787274184,78,94
"16374",18064602,18078392,"X",70.422769818262,0.14141118437402,155,343
"16384",18085912,18087579,"X",9.17788852121615,0.141198284941787,41,24
"16394",18091382,18092707,"X",14.3814712816974,0.276566755417257,38,14
"16404",18095265,18096874,"X",13.696299954987,0.190226388263708,37,35
"16417",18102060,18103215,"X",6.12764808141208,0.197666067142325,8,23
"16424",18103681,18105154,"X",9.363684856613,0.180070862627173,25,27
"16474",18105964,18114625,"X",8.53645207215073,0.112321737791457,53,23
"16517",17906178,17907057,"X",3.42365567057494,0.20139151003382,10,7
"16524",17858773,17860726,"X",34.200693231974,0.239165686936881,86,57
"16534",18161229,18170153,"X",3.66020269589691,0.366020269589691,4,6
"16554",18209534,18210504,"X",5.98657132051504,0.187080353766095,18,14
"16564",18358903,18361561,"X",17.7710864518191,0.154531186537557,71,44
"16574",18372133,18376048,"X",17.4331860954339,0.232442481272452,54,21
"16584",18372133,18376048,"X",13.8444701852355,0.209764699776296,49,17
"16594",18380188,18381230,"X",12.3717629010693,0.242583586295476,25,26
"16617",18415519,18416788,"X",3.68569533192256,0.16753160599648,9,13
"16624",18437504,18438148,"X",4.94430809498674,0.112370638522426,28,16
"16634",18435866,18440408,"X",17.7044631026366,0.156676664625103,77,36
"16644",18435866,18437127,"X",10.7094655266777,0.113930484326359,66,28
"16654",18390798,18407879,"X",12.0052391888302,0.171503416983288,35,35
"16664",18390798,18404214,"X",13.8791911643403,0.157718081412958,50,38
"16674",18390798,18408604,"X",13.214746969322,0.178577661747595,36,38
"16684",18381711,18385093,"X",33.731236753677,0.267708228203786,68,58
"16694",18378179,18379753,"X",28.5586158652876,0.28275857292364,53,48
"16724",18306097,18307599,"X",10.6022752677487,0.240960801539743,29,15
"16734",18258945,18259448,"X",3.76576417153512,0.20920912064084,10,8
"16754",18178688,18179434,"X",7.9757271525966,0.185482026804572,26,17
"16764",18500182,18500931,"X",5.21006452382066,0.144724014550574,24,12
"16784",18528712,18529233,"X",11.913021023498,0.224773981575434,39,14
"16794",18648306,18649357,"X",10.7233056837178,0.184884580753755,36,22
"16804",18657840,18660453,"X",11.7519478263052,0.127738563329404,55,37
"16817",18685962,18688148,"X",26.7645328287498,0.219381416629097,68,54
"16824",18709895,18711542,"X",12.329181315428,0.160119237862701,46,31
"16844",18739281,18739724,"X",3.60912264273407,0.189953823301793,7,12
"16854",18689149,18692218,"X",25.9206249616177,0.345608332821569,45,30
"16864",18660492,18662148,"X",18.8542057412797,0.355739730967542,36,17
"16874",18653989,18657143,"X",28.9188020255785,0.314334804625853,60,32
"16884",18653989,18656608,"X",23.4500743161811,0.296836383749128,50,29
"16894",18650830,18652963,"X",61.5252758552829,0.301594489486681,140,64
"16904",18649536,18650270,"X",12.8074705076803,0.346147851558927,28,9
"16917",18637358,18647220,"X",33.773809464171,0.195224332162838,104,69
"16944",18526947,18528254,"X",11.7904669869568,0.145561320826627,43,38
"16964",18513192,18514709,"X",12.9241263595448,0.195820096356739,46,20
"16974",18506069,18512048,"X",24.4985099752493,0.24745969671969,50,49
"16984",18501841,18504852,"X",25.7865839618678,0.135008292994072,114,77
"16994",18496412,18499436,"X",32.3828991929344,0.323828991929344,46,54
"17004",18493521,18494082,"X",4.0933869401802,0.177973345225226,16,7
"17017",18491412,18491891,"X",3.06335454751188,0.122534181900475,12,13
"17054",18775579,18781191,"X",2.21083668747966,0.200985153407242,5,6
"17064",18780681,18781191,"X",1.90965778022885,0.173605252748077,5,6
"17074",18788832,18805745,"X",9.79170937856644,0.181327951454934,27,27
"17084",18791898,18792551,"X",4.9546256033314,0.183504651975237,14,13
"17094",18830663,18831797,"X",11.3122494824742,0.251383321832759,23,22
"17117",18858295,18859951,"X",6.23323814162952,0.155830953540738,18,22
"17124",18860314,18860922,"X",9.376781491996,0.170486936218109,39,16
"17144",18894662,18896159,"X",29.3444851198479,0.290539456632157,63,38
"17164",18889296,18893452,"X",23.9701870306685,0.10700976352977,133,91
"17174",18862237,18863682,"X",11.1631933555339,0.141306245006758,49,30
"17184",18856016,18857376,"X",11.1230293601197,0.202236897456721,34,21
"17194",18846507,18848288,"X",17.8294585595511,0.202607483631262,50,38
"17234",19065414,19067417,"X",28.1527568651001,0.30937095456154,61,30
"17264",19180279,19181190,"X",7.99037408741666,0.11254048010446,53,18
"17294",19190276,19190812,"X",4.74529661119325,0.18981186444773,16,9
"17304",19193832,19195448,"X",8.99299054561174,0.290096469213282,19,12
"17317",19213293,19214805,"X",15.6972571884531,0.212125097141258,34,40
"17324",19215563,19216486,"X",15.8479902191892,0.344521526504112,27,19
"17334",19221030,19235163,"X",24.056952615689,0.117926238312201,117,87
"17344",19243740,19244822,"X",9.9033647481488,0.173743241195593,32,25
"17364",19262339,19271575,"X",30.7141539171738,0.281781228597925,63,46
"17374",19329715,19343656,"X",8.20922804876439,0.200225074360107,23,18
"17384",19311494,19313689,"X",8.29045764530873,0.123738173810578,32,35
"17394",19301584,19303924,"X",7.60459960625191,0.105619438975721,25,47
"17404",19282730,19297196,"X",20.4260357899871,0.184018340450334,59,52
"17434",19266960,19268716,"X",24.4057714371447,0.274222150979154,59,30
"17444",19252725,19261050,"X",16.8614354085381,0.072057416275804,121,113
"17454",19245275,19247114,"X",24.3225868341705,0.357685100502507,24,44
"17464",19236180,19238467,"X",14.1946896315668,0.202781280450954,35,35
"17474",19208824,19211358,"X",31.4234285631906,0.290957671881394,65,43
"17494",19197986,19201604,"X",10.007427003546,0.222387266745467,26,19
"17504",19192504,19193448,"X",7.21707106472638,0.138789828167815,30,22
"17517",19177285,19179679,"X",19.6033974857238,0.217815527619153,55,35
"17524",19168995,19170544,"X",17.8304759034773,0.356609518069545,27,23
"17534",19135406,19135843,"X",4.50267398713565,0.180106959485426,14,11
"17544",19123803,19124276,"X",8.75776563883393,0.265386837540422,21,12
"17554",19082808,19083179,"X",3.69071140060487,0.194247968452888,9,10
"17564",19464670,19469547,"X",42.671630567137,0.200336293742427,128,85
"17574",19475167,19475799,"X",5.68353825658589,0.177610570518309,13,19
"17584",19480622,19483938,"X",33.7768834637909,0.30157931664099,62,50
"17604",19506917,19508524,"X",34.4279115017047,0.307392066979506,71,41
"17617",19498775,19508524,"X",31.683660967178,0.229591746138971,90,48
"17624",19509946,19517229,"X",42.7409194648276,0.106852298662069,264,136
"17634",19566342,19568314,"X",21.0429944670492,0.256621883744503,45,37
"17644",19583642,19586543,"X",16.2224617602714,0.112655984446329,85,59
"17654",19592647,19595387,"X",16.3468469129648,0.13509790837161,58,63
"17664",19598434,19598913,"X",7.17778225594625,0.276068548305625,14,12
"17674",19605504,19610887,"X",3.66014852259037,0.192639395925809,9,10
"17684",19605504,19610887,"X",4.31101750008094,0.19595534091277,12,10
"17694",19611757,19613929,"X",16.4032156034572,0.169105315499559,57,40
"17704",19613975,19615413,"X",19.2739945574583,0.211802137994047,58,33
"17717",19616276,19616758,"X",4.49965022922439,0.160701793900871,17,11
"17724",19623210,19624628,"X",19.9757268513166,0.221952520570184,58,32
"17734",19625738,19626523,"X",8.5400587527681,0.170801175055362,35,15
"17744",19639310,19640467,"X",10.1325954571388,0.211095738690391,32,16
"17754",19643887,19644090,"X",1.85167412790316,0.231459265987895,5,3
"17764",19652456,19659242,"X",22.9995699283688,0.0525104336264127,285,153
"17774",19664646,19665350,"X",6.50264489427965,0.260105795771186,11,14
"17784",19667602,19672183,"X",45.7079200068206,0.423221481544635,69,39
"17794",19670531,19672183,"X",41.8374294762394,0.39100401379663,68,39
"17804",19684001,19686063,"X",29.8903596300404,0.249086330250337,76,44
"17817",19697958,19698591,"X",4.10500533807103,0.195476444670049,13,8
"17834",19690835,19692957,"X",24.9745749839903,0.328612828736714,48,28
"17864",19647578,19651300,"X",61.3274010106795,0.265486584461816,135,96
"17874",19644673,19645916,"X",15.5267118477429,0.250430836253918,40,22
"17894",19628102,19636437,"X",38.494970019334,0.0929830193703721,257,157
"17904",19622176,19622965,"X",6.49719418670066,0.270716424445861,12,12
"17917",19617954,19618425,"X",4.83256281203693,0.185867800462959,17,9
"17924",19600478,19601690,"X",17.3526388633215,0.340247820849442,32,19
"17934",19587385,19590071,"X",17.4124615226382,0.128032805313516,77,59
"17944",19571584,19577494,"X",34.1244889007554,0.178662245553693,122,69
"17954",19571584,19573458,"X",12.0973573547876,0.195118667012704,35,27
"17964",19571584,19573666,"X",13.2521016774278,0.207064088709809,36,28
"17974",19561580,19565469,"X",8.16163112883849,0.121815389982664,35,32
"17984",19561580,19565141,"X",7.27240659242403,0.125386320559035,31,27
"17994",19561580,19565141,"X",6.75147960081879,0.120562135728907,30,26
"18004",19531073,19531621,"X",6.86947975325323,0.236878612181146,17,12
"18017",19519290,19521699,"X",24.014813928402,0.333539082338917,47,25
"18024",19493411,19494379,"X",7.12705375480327,0.151639441591559,33,14
"18034",19486106,19491813,"X",74.6435412702938,0.200654680834123,246,126
"18044",19479433,19479876,"X",4.51522519730847,0.205237508968567,10,12
"18054",19474185,19479257,"X",48.1040479487299,0.210061344754279,130,99
"18064",19704411,19706339,"X",10.4246195252302,0.131957209180129,40,39
"18074",19719735,19726683,"X",20.4117686675982,0.161998164028557,73,53
"18084",19731400,19734227,"X",41.3090160184629,0.275393440123086,71,79
"18107",19746189,19747867,"X",14.389730046431,0.306164469073001,34,13
"18117",19748928,19749848,"X",7.46091261234746,0.213168931781356,22,13
"18124",19751434,19758754,"X",32.8816737041269,0.349805039405605,48,46
"18154",19852348,19859313,"X",73.2653190063269,0.237104592253485,160,149
"18164",19852348,19859313,"X",72.7286025585085,0.23923882420562,157,147
"18184",19892444,19904955,"X",35.5416364988129,0.128774045285554,180,96
"18194",19886953,19887492,"X",10.7630107060341,0.239178015689646,35,10
"18244",19759374,19762233,"X",36.5491647213994,0.235801062718706,92,63
"18254",19741783,19742868,"X",10.0721850963597,0.11191316773733,57,33
"18274",19702257,19704018,"X",33.154220794807,0.334891119139465,65,34
"18317",21217904,21218756,"X",7.78397314777465,0.199589055071145,19,20
"18334",21324461,21327400,"X",20.8960910575855,0.168516863367625,85,39
"18344",21339894,21344182,"X",21.0120577497506,0.152261288041671,67,71
"18354",21345451,21346428,"X",8.8846692369399,0.246796367692775,26,10
"18364",21358376,21360835,"X",8.96531372681489,0.271676173539845,17,16
"18424",21389012,21390847,"X",8.97195742764094,0.109414114971231,41,41
"18434",21517552,21519138,"X",7.48125080907238,0.141155675642875,28,25
"18444",21477257,21478945,"X",10.3604644878265,0.110217707317303,53,41
"18464",21402463,21402717,"X",4.38873684120479,0.365728070100399,7,5
"18484",21385859,21387851,"X",8.8647663870169,0.138511974797139,25,39
"18494",21346567,21349751,"X",12.0703208048117,0.120703208048117,52,48
"18504",21331963,21336912,"X",31.8039786562317,0.200025022995168,106,53
"18517",21321325,21323229,"X",8.78147368994763,0.250899248284218,18,17
"18524",21318067,21318795,"X",3.78649661368506,0.126216553789502,18,12
"18554",21250186,21251025,"X",10.7611202144643,0.316503535719537,20,14
"18564",20934953,20939378,"X",10.4483279621114,0.0924630793107205,44,69
"18617",21047190,21048965,"X",15.098287914095,0.198661683080197,50,26
"18624",21061009,21077104,"X",7.9117628325051,0.161464547602145,29,20
"18634",21117496,21120255,"X",5.10627678123168,0.124543336127602,21,20
"18654",21202658,21203212,"X",3.89320623467792,0.155728249387117,12,13
"18664",21111546,21116343,"X",16.6142758584595,0.108590038290585,80,73
"18674",21104962,21106152,"X",5.96652463548248,0.165736795430069,22,14
"18684",21062970,21067219,"X",10.0891531191942,0.17100259524058,34,25
"18694",21050274,21053710,"X",11.872754998352,0.141342321408952,34,50
"18717",21030260,21031144,"X",7.3768450702689,0.134124455823071,33,22
"18724",21026411,21028275,"X",3.60085288785737,0.138494341840668,12,14
"18734",21023650,21025790,"X",8.10643845763903,0.180143076836423,16,29
"18754",20962711,20963487,"X",12.0368222170962,0.261670048197744,24,22
"18764",20931135,20933483,"X",22.1676850603537,0.246307611781708,52,38
"18774",20931135,20933483,"X",23.1762236094638,0.243960248520672,56,39
"18794",20658413,20661250,"X",10.0965948815896,0.23480453212999,22,21
"18804",20668431,20669565,"X",8.08571405354243,0.323428562141697,16,9
"18824",20824292,20825512,"X",8.9761898857051,0.157477015538686,37,20
"18834",20868206,20869339,"X",6.69865140663457,0.117520200116396,34,23
"18864",20671306,20676845,"X",6.30667954050351,0.210222651350117,16,14
"18874",20671306,20672911,"X",6.03459610886136,0.201153203628712,16,14
"18884",20327604,20328211,"X",4.8427187447723,0.172954240884725,22,6
"18894",20391536,20392255,"X",12.864804438013,0.285884543066955,31,14
"18904",20416745,20417668,"X",9.69515518538152,0.31274694146392,19,12
"18917",20420138,20420853,"X",2.44402185321403,0.174572989515288,8,6
"18924",20430254,20432923,"X",10.9124205822739,0.105945830895863,67,36
"18934",20468576,20469662,"X",3.97504985373466,0.209213150196561,8,11
"18954",20511908,20514811,"X",7.51461914594787,0.108907523854317,31,38
"18974",20472037,20490870,"X",35.5741330937446,0.0999273401509681,201,155
"18984",20426649,20426990,"X",1.51278564476759,0.189098205595949,4,4
"19004",20418175,20418765,"X",6.60278621750818,0.178453681554275,21,16
"19034",20392451,20393642,"X",25.0724248626704,0.417873747711173,38,22
"19044",20375823,20376392,"X",4.66683657996976,0.16667273499892,16,12
"19064",20244883,20247775,"X",7.29400671768605,0.280538719911002,16,10
"19074",20251631,20253260,"X",3.53163841625932,0.207743436250548,7,10
"19084",20267984,20269500,"X",20.3355575216946,0.30351578390589,42,25
"19094",20254903,20257037,"X",20.5108523332767,0.353635385056495,28,30
"19107",20248872,20250953,"X",42.9397725039404,0.271770712050256,106,52
"19124",22809676,22811802,"X",13.2763667543833,0.144308334286775,49,43
"19134",22444981,22446986,"X",8.32079669934912,0.177038227645726,27,20
"19144",22449945,22451424,"X",4.94606331523625,0.19784253260945,4,21
"19154",22457760,22468181,"X",9.86257546439208,0.107201907221653,61,31
"19174",22473810,22474857,"X",5.44943454141197,0.165134380042787,18,15
"19184",22482737,22486071,"X",9.86341623562723,0.145050238759224,41,27
"19194",22482737,22485248,"X",10.9641124757853,0.166122916299777,40,26
"19204",22528093,22541815,"X",9.63508995926187,0.112035929758859,48,38
"19217",22540854,22541815,"X",5.74109999529162,0.173972727130049,20,13
"19224",22530351,22533436,"X",12.0471006230838,0.114734291648417,44,61
"19234",22547130,22547789,"X",5.88743273386252,0.189917184963307,19,12
"19254",22542453,22544223,"X",6.73691838457505,0.116153765251294,29,29
"19264",22536864,22540097,"X",10.2271091453692,0.140097385553003,46,27
"19274",22475734,22480594,"X",10.5985772672581,0.176642954454301,39,21
"19284",22475734,22477329,"X",11.8145339586961,0.222915735069737,34,19
"19294",22470830,22471776,"X",3.57152174055521,0.137366220790585,12,14
"19317",22447929,22449235,"X",6.18007433655808,0.162633535172581,23,15
"19364",16334390,16337804,"X",12.5649545674734,0.220437799429358,38,19
"19374",16334390,16337804,"X",12.5608889206522,0.220366472292144,38,19
"19384",16334390,16337804,"X",13.0148728769115,0.228331103103711,38,19
"19404",9779062,9781725,"X",16.199451224759,0.2793008831855,24,34
"19417",9780207,9781725,"X",15.5920702164788,0.268828796835842,26,32
"19424",6107056,6146166,"X",64.4273925151065,0.112242844102973,333,241
"19544",270572,274417,"X",15.0905481296371,0.175471489879501,57,29
"19574",18024475,18028156,"X",16.0794793581766,0.127614915541084,46,80
"19584",18089011,18090422,"X",4.89484959723599,0.0959774430830587,35,16
"19617",20427672,20429570,"X",10.4621602551914,0.171510823855596,35,26
"19624",20427950,20429570,"X",8.02982218691125,0.14599676703475,33,22
"19634",17940730,17976532,"X",24.146589293556,0.365857413538727,40,26
"19674",17940730,18039230,"X",27.5532449687904,0.417473408618037,42,24
"19694",21350609,21357431,"X",40.4518199299732,0.162457108152503,151,98
"19704",21350609,21354099,"X",10.766229851241,0.192254104486446,35,21
"19717",1693093,1693694,"X",6.96082075151803,0.210933962167213,25,8
"19724",15577155,15577889,"X",5.03381213854781,0.186437486612882,19,8
"19734",7281442,7284714,"X",23.7224824035833,0.129631051385701,104,79
"19764",16656398,16668591,"X",33.6918550262015,0.11863329234578,157,127
"19774",17900146,17905874,"X",23.6655858186834,0.299564377451688,52,27
"19784",1680064,1691312,"X",28.3113335975695,0.166537256456291,117,53
"19794",1675884,1691312,"X",32.0241263637104,0.111582321824775,187,100
"19804",6276227,6276639,"X",2.1811819124124,0.167783224031723,9,4
"19817",6275086,6276639,"X",3.25292948694412,0.162646474347206,13,7
"19824",8217055,8238443,"X",45.1032906675291,0.146916256246023,192,115
"19844",8223833,8238443,"X",41.1703786319445,0.142458057549981,179,110
"19854",1891833,1899010,"X",19.0314182960398,0.157284448727602,77,44
"19864",1892102,1899010,"X",16.6553420665515,0.183025736995071,61,30
"19874",7999388,8025846,"X",14.2617506649282,0.133287389391852,52,55
"19884",11696449,11703640,"X",8.25735386376306,0.235924396107516,15,20
"19894",1486552,1493203,"X",73.1320628710052,0.397456863429376,132,52
"19917",18213077,18220034,"X",8.11691107413602,0.150313168039556,27,27
"19924",21093985,21108533,"X",8.49486506357126,0.123113986428569,41,28
"19944",19744529,19745102,"X",9.31393663321458,0.24510359561091,32,6
"19964",8470920,8472965,"X",9.68591235690506,0.230616960878692,18,24
"19974",15126033,15136792,"X",19.1299738224901,0.183942055985482,49,55
"20004",9533844,9534255,"X",6.22604171335284,0.366237747844285,8,9
"20017",9511524,9512159,"X",5.49703346809403,0.323354909887884,9,8
"20034",13386537,13386932,"X",1.61625816273358,0.146932560248507,7,4
"20054",1470985,1471468,"X",7.47941098420138,0.257910723593151,21,8
